5129.027,5083.815,210.557
5129.346,5083.723,210.139
5130.534,5076.180,209.814
5130.703,5076.612,210.148
5131.079,5032.113,208.765
5131.184,5079.632,210.191
5131.429,5034.368,208.733
5132.109,5076.753,210.180
5132.424,5083.400,210.257
5132.755,5030.947,208.771
5132.850,5080.343,210.200
5133.392,5043.141,208.684
5134.059,5032.833,208.752
5134.319,5034.097,208.736
5134.870,5002.355,209.917
5135.491,5005.384,209.921
5135.651,5006.029,209.320
5135.705,5046.653,208.697
5137.353,5046.443,208.759
5137.743,5012.721,209.179
5137.766,5079.680,210.268
5138.449,5075.300,210.391
5138.504,5077.530,210.296
5139.209,5019.717,208.996
5140.081,5029.061,208.880
5140.110,5003.710,209.747
5140.231,5032.423,208.856
5140.913,5008.155,209.107
5141.251,5033.672,208.971
5141.274,5045.927,208.835
5141.437,5024.975,208.908
5142.510,5016.101,209.032
5142.585,5042.786,208.742
5143.336,5023.565,208.873
5144.486,5074.393,210.653
5144.885,5077.540,210.790
5145.002,5094.028,217.912
5145.601,5029.570,208.921
5145.961,5033.767,208.958
5146.354,5092.935,217.490
5146.962,5059.878,209.473
5147.333,5055.985,209.349
5147.566,5075.662,210.825
5147.630,5083.493,211.696
5147.779,5078.086,211.042
5149.332,5068.085,210.392
5149.452,5063.379,209.624
5149.835,5083.276,211.669
5150.485,5072.977,210.812
5150.846,5044.841,208.896
5150.866,5063.005,209.700
5151.243,5076.632,211.109
5151.283,5058.891,209.431
5151.539,5084.678,212.405
5151.735,5054.884,209.379
5151.811,5088.008,213.514
5151.879,5050.531,209.161
5152.204,5041.316,208.886
5152.945,5067.261,210.038
5153.162,5048.507,209.013
5153.224,5027.805,208.896
5153.397,5090.353,216.947
5153.399,5090.354,216.946
5153.968,5032.745,208.928
5154.063,5076.261,211.082
5155.221,5054.600,209.243
5155.345,5065.805,209.826
5155.694,5061.643,209.715
5155.936,5068.846,209.933
5158.126,5088.561,216.624
5158.711,5048.839,209.150
5158.933,5053.905,209.351
5159.019,5074.812,211.065
5159.099,5060.538,209.654
5159.788,5040.474,208.982
5160.029,5044.850,209.006
5160.782,5077.448,211.424
5161.242,5050.788,209.322
5162.611,5059.542,209.776
5162.869,5057.967,209.699
5163.392,5086.979,216.273
5164.786,5069.324,210.897
5165.495,5077.134,211.690
5165.535,5072.713,211.294
5168.378,5085.299,215.613
5058.571,5093.596,216.034
5059.948,5092.527,215.927
5061.029,5091.852,215.945
5062.183,5091.764,215.793
5065.563,5094.232,219.713
5066.621,5097.032,221.849
5067.262,5093.495,219.479
5070.002,5093.195,219.210
5073.618,5093.283,219.150
5076.220,5093.125,218.768
5080.080,5094.502,218.937
5083.732,5094.039,218.276
5086.517,5093.668,217.724
5088.262,5093.399,217.200
5088.484,5093.664,217.158
5090.648,5093.131,216.548
5095.347,5092.883,216.207
5060.855,5095.052,217.761
5062.168,5092.875,216.554
5049.388,5058.780,209.284
5049.539,5059.219,209.640
5050.899,5058.540,209.305
5051.037,5059.052,209.619
5060.708,5071.491,209.834
5060.840,5072.380,210.318
5061.525,5071.382,209.798
5061.567,5072.325,210.319
5066.594,5069.315,209.596
5066.779,5070.756,209.688
5071.072,5068.848,209.586
5071.257,5070.365,209.692
5084.628,5073.331,209.821
5084.789,5075.354,209.867
5085.109,5073.270,209.821
5085.265,5075.308,209.941
5062.825,5047.550,208.169
5069.382,5047.800,208.217
5074.280,5047.984,208.190
5079.333,5072.995,209.671
5081.876,5048.328,208.246
5084.798,5072.237,209.743
,, DU-R80.1  1200     5079.201     5066.091
,,  DU-R130  1200     5156.841     5043.937
5081.181,5046.695,208.138
5100.041,5046.877,208.312
5105.646,5050.650,208.438
5111.703,5050.592,208.481
,,  DU-S150  1400     5080.922     5049.319
,,   DU-S07  1400     5157.589     5041.273
5020.126,5039.150,207.722
5020.126,5043.817,207.583
5020.126,5040.808,207.684
5020.126,5035.409,207.603
5020.126,5044.495,207.562
5020.126,5044.669,207.563
5020.126,5046.035,207.600
5020.126,5064.210,207.940
5020.126,5061.372,207.986
5020.126,5058.184,207.923
5020.126,5050.415,207.703
5020.126,5052.494,207.748
5020.126,5057.715,207.916
5020.126,5028.041,207.650
5020.126,5032.937,207.598
5021.066,5028.041,207.628
5022.905,5028.041,207.697
5025.820,5028.041,207.857
5030.719,5028.041,207.959
5031.915,5028.041,207.895
5032.017,5017.751,208.080
5032.507,5026.144,207.989
5032.903,5017.695,208.079
5033.288,5015.120,208.144
5033.390,5016.846,208.091
5033.438,5017.661,208.080
5033.866,5028.041,207.885
5034.431,5009.445,208.268
5035.139,5015.014,208.187
5037.075,5025.877,207.982
5037.557,5028.041,207.927
5038.951,5028.041,207.915
5039.152,5008.799,208.458
5039.160,5009.418,208.431
5039.203,5012.730,208.284
5039.223,5014.226,208.275
5039.230,5014.780,208.272
5040.230,5014.770,208.292
5040.239,5015.294,208.289
5040.270,5017.261,208.227
5040.784,5028.041,207.881
5041.584,5028.041,207.970
5041.805,5025.600,207.996
5041.941,5017.241,208.264
5041.951,5017.481,208.257
5042.348,5025.568,208.009
5042.414,5025.444,208.014
5042.421,5025.564,208.010
5043.521,5008.200,208.634
5043.607,5014.292,208.364
5043.620,5015.198,208.359
5043.624,5015.480,208.357
5043.642,5016.773,208.316
5043.644,5016.942,208.311
5043.651,5017.461,208.295
5044.339,5028.041,208.208
5046.724,5028.041,208.234
5048.178,5016.045,208.437
5048.293,5021.462,208.320
5048.533,5028.041,208.260
5049.284,5022.332,208.316
5049.287,5022.485,208.313
5049.382,5026.784,208.272
5049.383,5026.799,208.272
5049.398,5027.469,208.274
5049.410,5028.041,208.272
5049.434,5029.124,208.268
5049.464,5030.435,208.263
5049.484,5021.442,208.338
5049.503,5022.310,208.319
5049.504,5022.332,208.319
5049.611,5022.330,208.320
5050.090,5028.041,208.281
5050.102,5047.795,207.997
5050.785,5051.944,208.498
5050.793,5051.994,208.505
5050.865,5052.428,208.563
5051.298,5055.059,208.857
5052.893,5030.359,208.310
5053.025,5054.757,208.938
5053.778,5030.339,208.325
5054.430,5030.324,208.325
5054.432,5030.324,208.325
5054.442,5030.324,208.325
5054.671,5030.319,208.326
5054.746,5030.317,208.327
5054.826,5030.316,208.327
5055.024,5054.407,208.966
5055.415,5081.866,211.037
5055.587,5084.324,210.916
5055.625,5084.615,210.929
5055.652,5084.316,210.916
5055.688,5046.897,208.023
5055.726,5084.124,211.018
5055.818,5086.071,211.012
5055.899,5086.687,211.214
5055.928,5086.908,211.311
5055.931,5057.889,209.442
5055.948,5057.951,209.450
5055.983,5057.945,209.451
5056.015,5087.567,211.551
5056.071,5057.928,209.452
5056.115,5088.320,211.855
5056.143,5088.532,211.943
5056.155,5057.912,209.453
5056.185,5088.528,211.947
5056.453,5088.500,211.987
5056.893,5054.080,208.993
5057.280,5088.413,212.208
5057.426,5046.617,208.059
5057.498,5047.066,208.123
5057.709,5048.382,208.298
5057.748,5021.498,208.455
5057.767,5022.152,208.441
5058.002,5048.322,208.302
5058.086,5084.028,211.076
5058.254,5084.008,211.119
5058.276,5088.309,212.373
5058.649,5048.191,208.278
5058.855,5022.128,208.457
5058.951,5048.130,208.273
5059.340,5049.946,208.484
5059.519,5053.621,208.908
5059.958,5057.195,209.324
5060.026,5088.125,212.827
5060.042,5022.805,208.459
5060.051,5023.219,208.451
5060.074,5024.325,208.427
5060.088,5057.171,209.319
5060.128,5026.901,208.376
5060.128,5026.892,208.376
5060.129,5026.943,208.375
5060.145,5027.684,208.368
5060.149,5027.869,208.368
5060.152,5028.041,208.369
5060.181,5057.153,209.318
5060.185,5030.196,208.324
5060.198,5030.195,208.324
5060.321,5057.127,209.305
5060.569,5099.886,223.302
5061.398,5053.292,208.882
5061.466,5087.974,212.858
5061.655,5071.490,209.890
5061.735,5072.246,210.285
5061.765,5082.205,211.060
5061.846,5098.236,223.006
5061.884,5028.041,208.384
5061.995,5074.704,210.375
5062.004,5074.787,210.388
5062.236,5028.041,208.383
5062.467,5028.041,208.408
5062.510,5079.562,210.647
5062.551,5049.446,208.447
5062.562,5080.055,210.693
5062.565,5049.584,208.463
5062.694,5082.131,211.063
5062.754,5083.475,211.194
5062.784,5082.149,210.994
5062.786,5056.610,209.070
5062.809,5083.469,211.197
5062.823,5083.467,211.174
5062.824,5083.467,211.173
5062.897,5083.458,211.171
5062.912,5083.356,211.132
5062.922,5083.455,211.166
5062.923,5053.025,208.741
5062.929,5083.508,211.184
5063.012,5087.812,212.955
5063.252,5056.188,208.996
5063.281,5056.472,209.019
5063.285,5056.506,209.018
5063.417,5087.770,212.286
5063.424,5087.769,212.286
5063.457,5087.766,212.285
5063.557,5088.723,212.533
5063.791,5071.271,209.873
5064.205,5026.088,208.961
5064.271,5071.222,209.787
5064.336,5028.041,208.954
5064.631,5032.965,209.085
5064.645,5032.628,208.939
5064.935,5028.041,208.981
5065.999,5028.041,209.014
5066.128,5088.454,212.465
5066.133,5028.041,209.017
5066.210,5025.024,209.014
5066.219,5025.404,209.024
5066.288,5028.041,209.020
5066.360,5030.776,209.017
5066.496,5070.995,209.729
5066.540,5097.028,222.066
5066.672,5070.977,209.712
5066.820,5070.962,209.706
5067.295,5088.332,212.242
5068.685,5088.186,211.941
5069.614,5084.667,210.943
5069.639,5085.004,210.973
5069.720,5086.060,211.072
5069.723,5086.105,211.078
5069.725,5086.131,211.081
5069.739,5086.308,211.143
5069.743,5086.360,211.159
5069.781,5086.354,211.150
5069.858,5088.063,212.294
5069.877,5086.340,211.176
5069.887,5086.339,211.081
5069.993,5088.049,211.099
5070.015,5084.626,210.943
5070.016,5030.681,209.092
5070.017,5086.320,211.077
5070.214,5088.026,211.091
5070.293,5086.280,211.071
5070.338,5086.615,211.071
5070.513,5087.955,211.081
5070.519,5087.994,211.083
5070.962,5084.527,210.903
5071.245,5070.509,209.705
5071.419,5070.491,209.697
5071.501,5030.642,209.063
5071.692,5084.451,210.837
5072.293,5084.389,210.827
5072.722,5070.358,209.702
5073.303,5084.295,210.813
5073.408,5085.419,210.967
5073.511,5085.408,210.965
5074.451,5085.315,210.824
5074.744,5033.473,209.102
5075.326,5030.543,209.044
5075.819,5070.041,209.646
5076.226,5070.000,209.625
5076.429,5069.979,209.622
5076.932,5074.937,209.895
5076.969,5075.296,209.925
5077.069,5074.922,209.890
5077.091,5074.920,209.890
5077.142,5074.915,209.889
5077.254,5074.903,209.883
5077.267,5074.902,209.882
5077.360,5079.011,210.079
5077.398,5079.375,210.129
5077.904,5084.198,210.270
5077.946,5084.966,210.575
5077.973,5084.858,210.531
5077.984,5084.962,210.566
5078.120,5023.991,208.766
5078.133,5024.409,208.777
5078.147,5024.900,208.798
5078.242,5028.041,208.656
5078.314,5030.466,208.546
5078.429,5028.041,208.624
5078.439,5028.041,208.623
5078.653,5069.790,209.588
5078.935,5072.477,209.660
5079.001,5073.098,209.695
5079.020,5073.283,209.703
5079.169,5074.702,209.780
5079.280,5028.041,208.618
5080.294,5088.097,211.498
5080.984,5087.891,211.360
5081.004,5088.049,211.375
5081.158,5087.860,211.359
5081.601,5090.448,211.348
5081.786,5028.041,208.620
5082.032,5092.472,211.338
5082.196,5050.504,208.404
5082.253,5051.072,208.466
5082.336,5051.073,208.468
5082.339,5051.100,208.471
5082.614,5028.041,208.584
5082.749,5050.428,208.413
5082.762,5050.494,208.420
5082.818,5054.734,208.654
5082.883,5055.233,208.681
5083.076,5057.255,208.775
5083.147,5057.238,208.775
5083.166,5057.815,208.801
5083.508,5057.766,208.802
5083.532,5028.041,208.595
5083.667,5058.881,208.854
5083.867,5060.288,208.918
5083.901,5050.352,208.440
5083.945,5060.883,208.945
5084.087,5064.577,209.212
5084.105,5064.711,209.222
5084.425,5064.522,209.205
5084.627,5096.234,221.553
5084.772,5069.844,209.575
5084.776,5069.879,209.575
5084.781,5069.920,209.575
5084.837,5092.255,211.075
5085.076,5050.206,208.437
5085.081,5072.226,209.728
5085.170,5028.041,208.630
5085.214,5073.253,209.814
5085.257,5073.582,209.833
5085.394,5075.254,209.931
5085.418,5075.545,209.956
5085.461,5076.069,209.971
5086.003,5082.659,210.261
5087.320,5092.065,211.072
5087.655,5092.033,211.071
5088.218,5021.112,208.722
5088.221,5021.199,208.722
5088.291,5021.110,208.722
5088.328,5028.041,208.644
5088.380,5026.515,208.691
5088.384,5026.643,208.688
5088.426,5028.041,208.645
5088.518,5031.126,208.551
5088.539,5031.126,208.552
5088.757,5021.096,208.724
5088.788,5031.126,208.555
5088.812,5021.094,208.725
5088.822,5032.322,208.519
5088.849,5033.287,208.487
5088.858,5033.627,208.479
5089.401,5028.041,208.660
5089.802,5064.028,209.119
5089.809,5082.349,210.398
5089.815,5082.349,210.398
5089.952,5082.337,210.392
5090.982,5049.469,208.470
5091.310,5049.428,208.470
5091.317,5013.397,208.826
5091.319,5013.450,208.828
5091.323,5013.606,208.835
5091.323,5013.585,208.834
5091.324,5013.614,208.835
5091.327,5013.723,208.840
5091.329,5013.790,208.842
5091.330,5013.844,208.843
5091.330,5013.834,208.842
5091.336,5014.016,208.828
5091.338,5014.091,208.821
5091.340,5014.174,208.814
5091.449,5017.831,208.771
5091.508,5028.041,208.662
5091.625,5049.389,208.470
5091.697,5049.380,208.470
5091.710,5049.378,208.470
5091.771,5049.371,208.472
5092.050,5091.707,211.063
5092.070,5017.811,208.774
5092.083,5049.332,208.465
5092.118,5091.703,211.051
5092.160,5020.992,208.737
5092.250,5049.311,208.469
5092.282,5091.839,211.064
5092.293,5091.936,211.059
5092.320,5091.963,210.861
5092.416,5063.788,209.122
5092.673,5065.390,209.196
5092.691,5065.580,209.204
5092.707,5065.745,209.216
5092.728,5065.964,209.231
5092.840,5049.238,208.480
5092.939,5065.357,209.196
5092.995,5068.712,209.291
5093.047,5065.344,209.196
5093.178,5073.030,209.419
5093.213,5073.348,209.454
5093.303,5071.886,209.304
5093.306,5071.918,209.306
5093.307,5071.933,209.307
5093.310,5071.961,209.309
5093.332,5072.190,209.329
5093.411,5073.007,209.419
5093.426,5033.518,208.550
5093.511,5091.805,210.852
5093.517,5033.516,208.550
5093.885,5082.017,210.408
5094.671,5076.132,209.713
5094.720,5081.867,210.381
5094.722,5082.156,210.444
5094.742,5084.454,210.548
5094.752,5085.658,210.608
5095.473,5092.844,216.179
5095.488,5065.039,209.276
5095.508,5065.124,209.280
5095.580,5065.027,209.273
5095.657,5066.268,209.239
5095.692,5096.150,219.759
5096.306,5028.041,208.630
5096.553,5065.008,209.284
5096.622,5064.897,209.276
5096.681,5066.138,209.243
5096.754,5064.881,209.266
5096.937,5048.727,208.505
5097.198,5017.683,208.792
5097.841,5017.667,208.825
5098.015,5075.549,209.432
5098.042,5014.284,208.850
5098.047,5014.557,208.862
5098.062,5015.243,208.892
5098.064,5015.352,208.897
5098.065,5015.392,208.899
5098.076,5015.945,208.923
5098.083,5016.286,208.930
5098.088,5016.514,208.935
5098.089,5016.564,208.936
5098.107,5017.439,208.859
5098.112,5017.661,208.839
5098.115,5017.818,208.825
5098.116,5017.857,208.822
5098.125,5018.239,208.788
5098.182,5020.861,208.758
5098.524,5048.529,208.472
5098.540,5085.273,210.910
5099.162,5048.449,208.474
5099.170,5048.421,208.473
5099.550,5075.282,209.422
5099.700,5048.354,208.475
5099.764,5048.346,208.476
5099.799,5048.610,208.486
5099.855,5049.019,208.501
5100.056,5085.119,211.034
5100.092,5050.773,208.651
5100.106,5050.880,208.656
5100.330,5092.777,215.407
5100.422,5075.130,209.422
5100.431,5076.650,209.472
5100.436,5077.466,209.502
5100.443,5078.860,209.664
5100.478,5085.076,211.020
5100.554,5054.188,208.719
5100.952,5057.134,208.741
5101.033,5057.734,208.773
5101.033,5064.347,209.111
5101.040,5057.788,208.777
5101.220,5059.116,208.796
5101.547,5061.853,208.838
5101.573,5062.076,208.861
5101.833,5064.247,208.921
5102.351,5020.771,208.772
5102.392,5033.304,208.560
5102.538,5033.301,208.562
5102.668,5033.297,208.562
5103.441,5020.747,208.828
5104.564,5018.681,209.015
5104.572,5019.085,209.023
5104.574,5019.174,209.025
5104.604,5020.722,208.888
5104.954,5020.712,208.907
5105.014,5021.612,208.829
5106.271,5018.643,209.024
5106.700,5093.943,218.039
5106.960,5092.143,214.533
5109.784,5028.041,208.696
5110.074,5018.559,209.012
5110.275,5021.468,209.103
5110.417,5018.551,209.010
5110.419,5018.650,209.015
5110.437,5019.351,209.046
5110.459,5020.022,209.076
5110.506,5021.437,209.104
5110.507,5021.462,209.104
5110.509,5021.563,209.106
5110.509,5021.554,209.106
5110.526,5022.249,209.046
5110.527,5022.262,209.045
5110.597,5030.606,208.649
5110.640,5025.599,208.753
5110.644,5025.739,208.741
5110.660,5026.199,208.735
5110.667,5026.394,208.732
5110.673,5026.607,208.728
5110.676,5033.079,208.601
5110.677,5033.106,208.601
5110.697,5027.367,208.713
5110.706,5030.606,208.650
5110.717,5028.041,208.700
5110.797,5030.606,208.651
5111.398,5026.371,208.736
5111.613,5028.041,208.704
5111.683,5026.362,208.737
5111.714,5026.361,208.738
5111.848,5026.356,208.745
5112.007,5026.351,208.754
5112.036,5026.350,208.744
5112.720,5028.041,208.714
5112.863,5019.294,209.038
5113.516,5028.041,208.715
5113.687,5016.349,208.905
5113.771,5017.143,208.940
5113.838,5019.271,209.035
5113.862,5019.558,209.047
5113.865,5019.590,209.049
5113.867,5019.620,209.050
5113.982,5019.160,209.029
5113.999,5021.188,209.119
5114.006,5021.263,209.121
5114.028,5019.601,209.049
5114.142,5022.879,209.153
5114.142,5022.881,209.153
5114.143,5022.886,209.154
5114.155,5023.030,209.156
5114.199,5021.254,209.122
5114.220,5023.811,209.090
5114.261,5024.291,208.864
5114.378,5022.973,209.157
5114.428,5026.274,208.748
5115.007,5028.041,208.751
5115.255,5019.473,209.040
5115.289,5028.041,208.881
5116.526,5022.747,209.165
5117.759,5019.211,209.023
5117.760,5022.618,209.166
5117.789,5028.041,208.903
5117.849,5020.112,209.063
5117.999,5022.593,209.158
5118.034,5022.589,209.157
5118.078,5022.370,209.162
5118.099,5022.583,209.156
5118.104,5022.629,209.155
5118.108,5022.664,209.155
5118.287,5024.385,209.163
5118.298,5024.490,209.159
5118.409,5028.041,208.912
5118.668,5028.041,208.916
5118.709,5028.431,208.890
5119.189,5033.042,208.637
5119.200,5033.147,208.631
5122.494,5028.041,208.971
5123.221,5048.472,208.636
5123.250,5032.719,208.687
5123.278,5032.716,208.687
5123.515,5050.347,208.631
5124.702,5057.914,208.859
5124.805,5058.573,208.878
5124.823,5058.688,208.882
5125.422,5062.508,209.052
5125.711,5063.559,209.102
5125.722,5030.726,208.807
5125.734,5063.642,209.106
5125.759,5063.733,209.109
